interaction_id,customer_id,service_id,service_name,date,season,rating,urgency_score,days_since_last_service,completed,repeat_booking
I01905,C0124,S08,Commercial Pest Management,2026-04-15,spring,4,5,84,True,False
I01906,C0323,S01,General Pest Control,2023-08-03,summer,5,4,287,True,False
I01907,C0408,S02,Termite Inspection,2024-07-01,summer,5,10,544,False,True
I01908,C0176,S07,Ant & Cockroach Treatment,2023-11-10,fall,4,6,176,True,False
I01909,C0233,S04,Bed Bug Treatment,2026-01-17,winter,4,7,112,True,False
I01910,C0164,S09,Preventive Maintenance Plan,2024-01-06,winter,5,6,682,True,True
I01911,C0409,S09,Preventive Maintenance Plan,2025-12-14,winter,5,5,130,True,False
I01912,C0218,S03,Termite Treatment,2024-08-16,summer,4,10,360,True,False
I01913,C0415,S06,Scorpion Control,2025-03-16,spring,4,4,286,True,False
I01914,C0013,S02,Termite Inspection,2023-11-04,fall,4,6,673,True,True
I01915,C0037,S03,Termite Treatment,2025-08-25,summer,5,9,477,True,True
I01916,C0091,S09,Preventive Maintenance Plan,2023-06-15,summer,5,6,396,True,False
I01917,C0110,S08,Commercial Pest Management,2024-11-18,fall,5,6,450,False,False
I01918,C0287,S03,Termite Treatment,2024-04-11,spring,4,8,173,True,False
I01919,C0366,S07,Ant & Cockroach Treatment,2023-10-08,fall,3,7,624,True,False
I01920,C0099,S09,Preventive Maintenance Plan,2025-03-11,spring,5,5,84,True,False
I01921,C0232,S06,Scorpion Control,2023-08-06,summer,4,9,503,True,False
I01922,C0080,S07,Ant & Cockroach Treatment,2023-11-06,fall,4,5,695,True,False
I01923,C0192,S01,General Pest Control,2023-06-08,summer,3,6,327,True,True
I01924,C0140,S07,Ant & Cockroach Treatment,2025-01-21,winter,4,7,720,True,False
I01925,C0417,S01,General Pest Control,2023-09-20,fall,5,6,239,True,False
I01926,C0494,S02,Termite Inspection,2024-08-10,summer,5,10,721,True,True
I01927,C0432,S05,Rodent Control,2023-08-08,summer,4,6,348,True,False
I01928,C0060,S07,Ant & Cockroach Treatment,2025-04-29,spring,4,4,147,True,False
I01929,C0242,S04,Bed Bug Treatment,2024-04-11,spring,5,8,153,True,True
I01930,C0490,S08,Commercial Pest Management,2025-03-15,spring,4,6,484,True,True
I01931,C0009,S02,Termite Inspection,2025-08-20,summer,5,8,444,True,True
I01932,C0114,S03,Termite Treatment,2023-11-02,fall,4,10,657,True,False
I01933,C0321,S07,Ant & Cockroach Treatment,2024-08-14,summer,4,5,156,True,True
I01934,C0302,S06,Scorpion Control,2026-03-04,spring,4,4,276,True,True
I01935,C0476,S06,Scorpion Control,2024-07-11,summer,3,7,235,True,False
I01936,C0450,S04,Bed Bug Treatment,2025-07-14,summer,4,9,406,True,False
I01937,C0397,S03,Termite Treatment,2024-07-17,summer,3,9,139,True,True
I01938,C0002,S02,Termite Inspection,2023-08-29,summer,5,9,607,True,False
I01939,C0496,S02,Termite Inspection,2024-12-27,winter,5,7,690,True,False
I01940,C0406,S09,Preventive Maintenance Plan,2023-10-12,fall,3,5,172,True,False
I01941,C0489,S03,Termite Treatment,2025-11-17,fall,3,6,39,True,True
I01942,C0495,S02,Termite Inspection,2024-07-23,summer,5,9,567,True,True
I01943,C0127,S01,General Pest Control,2025-02-13,winter,4,5,185,True,False
I01944,C0210,S09,Preventive Maintenance Plan,2025-03-16,spring,3,5,173,True,True
I01945,C0237,S08,Commercial Pest Management,2023-09-22,fall,5,5,433,True,True
I01946,C0027,S06,Scorpion Control,2023-11-10,fall,4,5,704,True,False
I01947,C0036,S09,Preventive Maintenance Plan,2025-08-11,summer,4,7,704,True,False
I01948,C0348,S06,Scorpion Control,2023-09-03,fall,5,7,628,True,False
I01949,C0330,S01,General Pest Control,2024-01-16,winter,4,6,60,True,False
I01950,C0087,S09,Preventive Maintenance Plan,2026-02-17,winter,4,6,517,True,False
I01951,C0417,S10,Emergency Pest Response,2025-08-18,summer,4,6,272,True,False
I01952,C0403,S06,Scorpion Control,2024-03-10,spring,4,5,460,True,True
I01953,C0361,S02,Termite Inspection,2024-07-24,summer,5,8,68,True,False
I01954,C0438,S09,Preventive Maintenance Plan,2023-11-28,fall,5,5,208,True,False
I01955,C0132,S05,Rodent Control,2025-02-06,winter,4,6,166,True,True
I01956,C0252,S03,Termite Treatment,2023-10-11,fall,4,7,322,True,True
I01957,C0074,S01,General Pest Control,2024-10-08,fall,4,5,571,False,False
I01958,C0249,S01,General Pest Control,2024-12-13,winter,4,4,64,True,True
I01959,C0088,S03,Termite Treatment,2023-08-16,summer,4,10,447,True,False
I01960,C0221,S08,Commercial Pest Management,2025-12-01,winter,4,7,687,True,False
I01961,C0280,S09,Preventive Maintenance Plan,2024-08-21,summer,3,6,614,True,True
I01962,C0061,S09,Preventive Maintenance Plan,2025-10-13,fall,4,5,98,True,False
I01963,C0220,S02,Termite Inspection,2025-09-24,fall,5,6,102,True,False
I01964,C0229,S02,Termite Inspection,2026-01-27,winter,5,5,266,True,True
I01965,C0142,S04,Bed Bug Treatment,2024-02-01,winter,5,7,259,True,False
I01966,C0013,S01,General Pest Control,2024-10-29,fall,4,5,191,True,True
I01967,C0305,S06,Scorpion Control,2025-08-07,summer,3,9,560,True,False
I01968,C0032,S08,Commercial Pest Management,2025-05-19,spring,4,6,143,True,False
I01969,C0175,S09,Preventive Maintenance Plan,2025-04-02,spring,5,6,299,True,False
I01970,C0427,S03,Termite Treatment,2025-12-11,winter,4,7,90,True,False
I01971,C0075,S08,Commercial Pest Management,2026-01-01,winter,4,7,367,True,False
I01972,C0034,S09,Preventive Maintenance Plan,2025-10-18,fall,4,7,607,True,True
I01973,C0324,S09,Preventive Maintenance Plan,2025-07-20,summer,5,5,66,True,False
I01974,C0194,S08,Commercial Pest Management,2025-09-07,fall,4,6,112,True,False
I01975,C0493,S02,Termite Inspection,2024-08-26,summer,5,6,72,True,True
I01976,C0279,S03,Termite Treatment,2024-03-30,spring,4,7,340,True,False
I01977,C0284,S01,General Pest Control,2024-02-21,winter,3,6,230,True,False
I01978,C0239,S01,General Pest Control,2023-05-06,spring,4,5,523,True,False
I01979,C0396,S02,Termite Inspection,2024-06-08,summer,4,8,158,True,True
I01980,C0288,S01,General Pest Control,2026-03-14,spring,3,6,660,True,True
I01981,C0268,S02,Termite Inspection,2024-02-02,winter,4,4,89,True,False
I01982,C0473,S07,Ant & Cockroach Treatment,2025-06-12,summer,5,7,579,True,True
I01983,C0322,S09,Preventive Maintenance Plan,2025-11-16,fall,4,4,285,True,True
I01984,C0492,S01,General Pest Control,2024-11-05,fall,4,7,388,True,False
I01985,C0038,S02,Termite Inspection,2024-09-17,fall,3,4,329,True,True
I01986,C0030,S01,General Pest Control,2024-09-09,fall,4,6,286,True,True
I01987,C0065,S08,Commercial Pest Management,2025-12-14,winter,3,5,395,True,False
I01988,C0299,S05,Rodent Control,2023-07-03,summer,4,5,699,True,True
I01989,C0374,S02,Termite Inspection,2024-02-09,winter,5,8,584,True,True
I01990,C0411,S10,Emergency Pest Response,2024-08-28,summer,5,8,527,True,False
I01991,C0123,S09,Preventive Maintenance Plan,2025-08-25,summer,4,5,563,True,False
I01992,C0166,S05,Rodent Control,2025-09-02,fall,5,4,175,False,False
I01993,C0363,S06,Scorpion Control,2023-06-15,summer,4,8,695,True,True
I01994,C0189,S02,Termite Inspection,2024-11-08,fall,4,6,632,True,True
I01995,C0287,S09,Preventive Maintenance Plan,2023-11-24,fall,5,5,91,True,False
I01996,C0195,S03,Termite Treatment,2025-06-09,summer,3,10,484,True,False
I01997,C0221,S03,Termite Treatment,2023-11-20,fall,3,9,705,True,True
I01998,C0145,S09,Preventive Maintenance Plan,2024-08-18,summer,4,6,56,True,True
I01999,C0470,S02,Termite Inspection,2026-02-27,winter,4,7,298,True,True
I02000,C0037,S08,Commercial Pest Management,2025-02-18,winter,4,7,467,False,False
I02001,C0347,S06,Scorpion Control,2026-04-24,spring,3,6,141,True,False
I02002,C0454,S07,Ant & Cockroach Treatment,2025-04-03,spring,5,6,577,True,True
I02003,C0474,S06,Scorpion Control,2025-07-25,summer,5,8,561,True,True
I02004,C0174,S09,Preventive Maintenance Plan,2025-01-18,winter,5,4,165,True,True
I02005,C0435,S05,Rodent Control,2023-05-12,spring,5,4,310,True,False
I02006,C0482,S06,Scorpion Control,2026-02-24,winter,4,6,69,True,True
I02007,C0056,S02,Termite Inspection,2023-07-03,summer,5,9,286,True,True
I02008,C0315,S07,Ant & Cockroach Treatment,2024-08-05,summer,3,5,358,True,False
I02009,C0436,S03,Termite Treatment,2025-04-17,spring,4,7,47,True,True
I02010,C0039,S03,Termite Treatment,2024-05-30,spring,4,8,599,True,False
I02011,C0243,S03,Termite Treatment,2024-05-02,spring,5,8,111,False,False
I02012,C0384,S03,Termite Treatment,2024-09-20,fall,3,7,294,True,True
I02013,C0413,S03,Termite Treatment,2026-03-10,spring,5,8,262,True,True
I02014,C0226,S02,Termite Inspection,2024-08-02,summer,5,8,700,True,False
I02015,C0404,S05,Rodent Control,2024-05-31,spring,4,7,480,True,True
I02016,C0265,S09,Preventive Maintenance Plan,2023-10-03,fall,5,5,295,True,False
I02017,C0443,S08,Commercial Pest Management,2024-02-25,winter,4,7,391,True,True
I02018,C0366,S01,General Pest Control,2023-05-11,spring,3,5,484,True,False
I02019,C0250,S02,Termite Inspection,2025-02-10,winter,3,6,363,True,False
I02020,C0005,S05,Rodent Control,2023-07-27,summer,5,4,319,True,False
I02021,C0187,S06,Scorpion Control,2023-07-22,summer,5,8,398,True,False
I02022,C0121,S10,Emergency Pest Response,2023-08-06,summer,4,8,331,True,False
I02023,C0473,S03,Termite Treatment,2025-02-26,winter,4,6,327,True,False
I02024,C0063,S09,Preventive Maintenance Plan,2024-07-08,summer,4,7,553,True,False
I02025,C0284,S06,Scorpion Control,2025-11-19,fall,4,7,625,True,False
I02026,C0042,S01,General Pest Control,2025-11-15,fall,5,5,183,True,True
I02027,C0232,S05,Rodent Control,2026-04-11,spring,2,4,109,True,False
I02028,C0401,S07,Ant & Cockroach Treatment,2025-03-26,spring,3,7,581,True,False
I02029,C0439,S09,Preventive Maintenance Plan,2025-07-06,summer,3,6,82,True,False
I02030,C0242,S02,Termite Inspection,2024-03-15,spring,4,6,619,True,True
I02031,C0382,S03,Termite Treatment,2025-07-20,summer,3,10,400,True,False
I02032,C0417,S02,Termite Inspection,2023-08-12,summer,4,9,449,True,True
I02033,C0345,S04,Bed Bug Treatment,2024-08-16,summer,3,7,108,True,True
I02034,C0438,S08,Commercial Pest Management,2023-09-08,fall,3,5,613,False,False
I02035,C0293,S02,Termite Inspection,2024-05-14,spring,4,8,447,True,True
I02036,C0293,S02,Termite Inspection,2023-08-05,summer,4,7,351,True,True
I02037,C0086,S03,Termite Treatment,2025-09-09,fall,2,9,181,True,False
I02038,C0128,S01,General Pest Control,2025-06-18,summer,4,5,494,True,True
I02039,C0206,S03,Termite Treatment,2024-10-05,fall,5,9,597,True,False
I02040,C0433,S01,General Pest Control,2025-10-15,fall,4,5,471,True,False
I02041,C0309,S10,Emergency Pest Response,2026-01-03,winter,5,8,165,True,False
I02042,C0167,S03,Termite Treatment,2025-01-11,winter,3,10,441,True,True
I02043,C0411,S08,Commercial Pest Management,2023-11-04,fall,5,5,151,True,True
I02044,C0263,S07,Ant & Cockroach Treatment,2025-04-12,spring,3,4,76,True,False
I02045,C0466,S02,Termite Inspection,2025-03-19,spring,3,7,489,True,True
I02046,C0055,S07,Ant & Cockroach Treatment,2023-08-07,summer,3,6,167,True,False
I02047,C0454,S07,Ant & Cockroach Treatment,2024-12-03,winter,4,5,551,True,True
I02048,C0234,S03,Termite Treatment,2024-02-01,winter,4,9,494,True,False
I02049,C0495,S01,General Pest Control,2026-04-30,spring,4,6,632,True,False
I02050,C0135,S02,Termite Inspection,2026-02-10,winter,4,7,607,True,False
I02051,C0004,S04,Bed Bug Treatment,2024-09-13,fall,4,8,466,True,True
I02052,C0333,S01,General Pest Control,2025-07-21,summer,5,5,245,True,False
I02053,C0067,S04,Bed Bug Treatment,2023-05-14,spring,5,8,660,True,False
I02054,C0246,S02,Termite Inspection,2026-03-05,spring,4,5,479,True,False
I02055,C0023,S03,Termite Treatment,2024-08-24,summer,4,10,295,True,True
I02056,C0344,S02,Termite Inspection,2025-07-18,summer,2,8,241,True,False
I02057,C0297,S07,Ant & Cockroach Treatment,2025-02-16,winter,5,6,58,True,True
I02058,C0340,S09,Preventive Maintenance Plan,2023-12-04,winter,3,5,36,True,False
I02059,C0487,S01,General Pest Control,2024-03-23,spring,5,5,238,True,False
I02060,C0374,S03,Termite Treatment,2023-06-24,summer,4,10,494,True,True
I02061,C0129,S07,Ant & Cockroach Treatment,2026-04-28,spring,5,5,152,True,True
I02062,C0285,S01,General Pest Control,2026-03-25,spring,4,6,315,True,True
I02063,C0273,S10,Emergency Pest Response,2024-08-05,summer,4,8,110,True,False
I02064,C0455,S03,Termite Treatment,2024-03-22,spring,3,7,312,True,True
I02065,C0323,S07,Ant & Cockroach Treatment,2026-01-18,winter,3,6,105,True,False
I02066,C0214,S01,General Pest Control,2024-08-31,summer,3,6,563,True,False
I02067,C0218,S04,Bed Bug Treatment,2026-03-08,spring,5,7,671,True,False
I02068,C0133,S05,Rodent Control,2024-12-22,winter,4,6,255,True,True
I02069,C0062,S04,Bed Bug Treatment,2024-10-30,fall,4,7,526,True,True
I02070,C0445,S09,Preventive Maintenance Plan,2023-06-23,summer,3,7,558,True,False
I02071,C0305,S01,General Pest Control,2023-09-09,fall,4,5,98,True,False
I02072,C0340,S05,Rodent Control,2023-05-10,spring,4,6,299,True,False
I02073,C0230,S08,Commercial Pest Management,2024-11-11,fall,3,6,683,True,False
I02074,C0331,S02,Termite Inspection,2024-06-15,summer,4,7,267,True,False
I02075,C0058,S06,Scorpion Control,2024-01-25,winter,3,6,675,True,False
I02076,C0296,S02,Termite Inspection,2025-03-03,spring,4,6,324,False,True
I02077,C0089,S02,Termite Inspection,2026-04-30,spring,5,6,708,True,True
I02078,C0226,S01,General Pest Control,2026-02-01,winter,5,7,437,True,True
I02079,C0350,S09,Preventive Maintenance Plan,2024-07-27,summer,4,7,530,True,True
I02080,C0463,S05,Rodent Control,2024-08-02,summer,4,5,448,True,False
I02081,C0312,S02,Termite Inspection,2024-07-17,summer,3,8,721,True,False
I02082,C0129,S02,Termite Inspection,2025-09-27,fall,5,5,85,True,False
I02083,C0153,S01,General Pest Control,2024-11-04,fall,4,5,681,True,True
I02084,C0018,S02,Termite Inspection,2023-06-24,summer,5,8,241,True,True
I02085,C0127,S09,Preventive Maintenance Plan,2025-01-26,winter,5,6,655,False,False
I02086,C0068,S01,General Pest Control,2023-08-07,summer,5,5,418,True,False
I02087,C0257,S03,Termite Treatment,2025-10-17,fall,4,9,391,True,True
I02088,C0445,S05,Rodent Control,2023-10-08,fall,4,6,190,True,False
I02089,C0394,S07,Ant & Cockroach Treatment,2023-10-21,fall,5,4,327,True,False
I02090,C0042,S08,Commercial Pest Management,2025-01-01,winter,4,4,43,True,True
I02091,C0413,S07,Ant & Cockroach Treatment,2024-03-14,spring,3,5,569,True,False
I02092,C0187,S03,Termite Treatment,2023-09-02,fall,4,6,54,True,False
I02093,C0151,S07,Ant & Cockroach Treatment,2024-12-13,winter,4,5,64,True,False
I02094,C0410,S03,Termite Treatment,2024-03-21,spring,3,6,306,True,True
I02095,C0105,S04,Bed Bug Treatment,2025-10-27,fall,5,7,455,True,False
I02096,C0321,S02,Termite Inspection,2025-08-22,summer,4,9,632,True,True
I02097,C0039,S03,Termite Treatment,2026-04-25,spring,3,8,349,True,True
I02098,C0428,S03,Termite Treatment,2023-09-24,fall,5,8,132,False,True
I02099,C0247,S05,Rodent Control,2024-10-17,fall,4,6,415,True,False
I02100,C0378,S03,Termite Treatment,2025-04-09,spring,4,8,321,True,False
I02101,C0357,S03,Termite Treatment,2025-12-15,winter,4,7,47,True,True
I02102,C0383,S06,Scorpion Control,2023-07-07,summer,2,7,493,True,False
I02103,C0094,S01,General Pest Control,2025-02-27,winter,3,5,267,True,False
I02104,C0112,S02,Termite Inspection,2025-02-01,winter,5,5,675,True,False
I02105,C0367,S02,Termite Inspection,2025-09-15,fall,4,8,531,True,True
I02106,C0073,S03,Termite Treatment,2023-05-29,spring,5,8,610,True,True
I02107,C0344,S03,Termite Treatment,2024-05-21,spring,4,8,451,True,False
I02108,C0181,S07,Ant & Cockroach Treatment,2023-08-13,summer,3,6,643,True,False
I02109,C0081,S02,Termite Inspection,2024-08-05,summer,4,8,244,True,False
I02110,C0143,S07,Ant & Cockroach Treatment,2025-02-05,winter,3,5,359,True,False
I02111,C0211,S05,Rodent Control,2025-06-10,summer,4,4,113,True,False
I02112,C0140,S01,General Pest Control,2026-03-04,spring,4,7,562,True,True
I02113,C0365,S02,Termite Inspection,2024-10-20,fall,5,5,146,True,True
I02114,C0277,S03,Termite Treatment,2024-12-08,winter,3,9,173,True,True
I02115,C0395,S03,Termite Treatment,2026-02-08,winter,5,8,39,True,True
I02116,C0305,S09,Preventive Maintenance Plan,2024-02-18,winter,5,6,307,True,False
I02117,C0198,S09,Preventive Maintenance Plan,2025-09-26,fall,4,7,607,True,True
I02118,C0080,S06,Scorpion Control,2023-09-23,fall,5,7,410,True,True
I02119,C0379,S06,Scorpion Control,2025-05-08,spring,5,5,245,True,False
I02120,C0324,S02,Termite Inspection,2024-02-17,winter,4,8,566,True,True
I02121,C0435,S01,General Pest Control,2024-08-22,summer,4,5,456,False,True
I02122,C0016,S03,Termite Treatment,2025-06-26,summer,4,8,222,True,True
I02123,C0060,S03,Termite Treatment,2024-04-10,spring,5,7,368,True,True
I02124,C0226,S03,Termite Treatment,2025-01-28,winter,4,8,602,True,True
I02125,C0374,S01,General Pest Control,2023-11-14,fall,4,5,227,True,False
I02126,C0233,S06,Scorpion Control,2025-03-18,spring,5,7,406,True,True
I02127,C0460,S09,Preventive Maintenance Plan,2025-09-06,fall,4,7,604,True,False
I02128,C0008,S02,Termite Inspection,2025-11-24,fall,4,5,251,True,True
I02129,C0059,S04,Bed Bug Treatment,2024-10-21,fall,3,8,159,True,False
I02130,C0254,S09,Preventive Maintenance Plan,2023-09-26,fall,3,7,636,True,True
I02131,C0414,S07,Ant & Cockroach Treatment,2024-07-01,summer,5,7,660,True,True
I02132,C0418,S02,Termite Inspection,2026-01-14,winter,4,5,251,False,True
I02133,C0499,S05,Rodent Control,2023-08-10,summer,4,4,176,True,False
I02134,C0170,S09,Preventive Maintenance Plan,2024-03-03,spring,4,6,170,True,False
I02135,C0351,S05,Rodent Control,2023-07-18,summer,4,6,513,True,True
I02136,C0089,S03,Termite Treatment,2026-02-21,winter,5,9,424,True,False
I02137,C0329,S02,Termite Inspection,2025-08-21,summer,2,8,564,True,False
I02138,C0309,S09,Preventive Maintenance Plan,2023-12-24,winter,4,6,678,True,False
I02139,C0448,S09,Preventive Maintenance Plan,2024-03-18,spring,3,6,603,True,True
I02140,C0239,S03,Termite Treatment,2025-03-09,spring,4,10,475,True,False
I02141,C0237,S01,General Pest Control,2024-02-07,winter,4,6,404,True,True
I02142,C0346,S06,Scorpion Control,2025-10-22,fall,3,5,225,True,False
I02143,C0305,S09,Preventive Maintenance Plan,2025-12-08,winter,3,4,40,True,True
I02144,C0066,S02,Termite Inspection,2023-08-26,summer,4,8,126,True,True
I02145,C0257,S05,Rodent Control,2024-05-28,spring,4,6,43,True,True
I02146,C0174,S02,Termite Inspection,2023-08-07,summer,5,7,289,True,False
I02147,C0136,S09,Preventive Maintenance Plan,2024-01-09,winter,5,6,61,True,False
I02148,C0187,S05,Rodent Control,2023-05-05,spring,3,7,514,True,True
I02149,C0292,S08,Commercial Pest Management,2026-04-30,spring,3,4,136,True,False
I02150,C0389,S09,Preventive Maintenance Plan,2025-09-29,fall,5,4,211,True,False
I02151,C0361,S09,Preventive Maintenance Plan,2023-08-17,summer,3,4,152,True,True
I02152,C0119,S09,Preventive Maintenance Plan,2025-12-02,winter,5,4,314,True,False
I02153,C0455,S09,Preventive Maintenance Plan,2024-01-31,winter,5,7,370,True,True
I02154,C0302,S09,Preventive Maintenance Plan,2023-07-21,summer,4,7,630,False,False
I02155,C0468,S03,Termite Treatment,2024-02-08,winter,3,9,710,True,False
I02156,C0027,S02,Termite Inspection,2025-06-04,summer,5,7,543,True,False
I02157,C0217,S02,Termite Inspection,2024-07-30,summer,4,8,484,True,False
I02158,C0297,S01,General Pest Control,2025-03-19,spring,5,5,33,True,False
I02159,C0373,S02,Termite Inspection,2025-02-21,winter,3,6,379,True,False
I02160,C0464,S03,Termite Treatment,2024-09-25,fall,4,7,149,True,True
I02161,C0022,S02,Termite Inspection,2023-07-14,summer,4,9,355,True,False
I02162,C0044,S01,General Pest Control,2023-08-14,summer,4,6,683,True,True
I02163,C0167,S09,Preventive Maintenance Plan,2023-06-17,summer,5,5,282,True,False
I02164,C0405,S01,General Pest Control,2025-12-10,winter,3,5,165,True,False
I02165,C0170,S06,Scorpion Control,2025-06-25,summer,5,7,212,True,True
